"website","url","reference","country","province","location","title","description","price","operation","property_type","rooms","baths","area","floor","elevator","outside","floor","images","latitude","longitude","dealer","dealer_url","dealer_is_professional"
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-47375-101459163,"47375-101459163",es,santa-cruz-de-tenerife,"La Salle - Cuatro Torres, La Salud - La Salle, Santa Cruz de Tenerife, Santa Cruz de Tenerife (provincia)","Piso en La Salle - Cuatro Torres, Santa Cruz de Tenerife",Piso en edificio seminuevo. Todo exterior con bonitas vistas. Dotado de principales servicios alrededor. Plaza de garaje en el mismo edificio. Armarios empotrados en las 3 habitaciones. Cocina independiente con solana.,1300.0,RENT,FLAT,3,2,100,,,,,24,28.4599422,-16.2548478,Inmobiliaria obya,https://www.yaencontre.com/inmobiliarias/inmobiliaria-obya-47375,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44665-100619371,"44665-100619371",es,santa-cruz-de-tenerife,"Chayofa - Las Camellas, Arona, Santa Cruz de Tenerife (provincia)","Piso en Chayofa - Las Camellas, Arona","Se alquila piso de a partir de SEPTIEMBRE HASTA DICIEMBRE EN ALQUILER DE CORTA TEMPOARADA, Piso de planta baja reformado muy confortable, en una zona muy tranquila a tan solo 5 min de los cristianos, y 20min del aeropuerto del sur. Podríais disfrutar de la ter...",1000.0,RENT,FLAT,1,1,75,,,,,27,28.0738388,-16.6910235,CANARY HOGAR,https://www.yaencontre.com/inmobiliarias/canary-hogar-44665,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44328-101811337,"44328-101811337",es,santa-cruz-de-tenerife,"Zona Botánico, Puerto de la Cruz, Santa Cruz de Tenerife (provincia)","Piso en Zona Botánico, Puerto de la Cruz","Totalmente equipado, amplio y luminoso, bien ubicado cerca de comercios y medios de transporte, no admite mascotas, GASTOS aparte. , se solicita solvencia económica. , MAS INFORMACIÓN.",750.0,RENT,FLAT,1,1,50,,,,,9,28.4158169,-16.5425186,Alk blindado,https://www.yaencontre.com/inmobiliarias/alk-blindado-44328,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44691-98478094,"44691-98478094",es,santa-cruz-de-tenerife,"Costa Adeje, Adeje, Santa Cruz de Tenerife (provincia)","Piso en Costa Adeje, Adeje","Apartamentos - Villa en Adeje
Alquiler vacacional de larga duración
Consultar condiciones.",2550.0,RENT,FLAT,2,2,90,,,,,4,28.0843012,-16.7378561,AC SERVICIOS INMOBILIARIOS,https://www.yaencontre.com/inmobiliarias/ac-servicios-inmobiliarios-44691,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-56354-98318428,"56354-98318428",es,santa-cruz-de-tenerife,"San Antonio - Las Arenas, Puerto de la Cruz, Santa Cruz de Tenerife (provincia)","Piso en San Antonio - Las Arenas, Puerto de la Cruz","Apartemento con dos dormitorios, Cocina-Salon, un Baño con ducha. Y hay dos trasteros. Semi-amueblado y Patio. Hay un solarium privado arriba pero 2 plantas mas arriba con vista a los montes-. Solvencia verificable! En La Vera, cerca del colegio Casa Azul y CC...",670.0,RENT,FLAT,2,1,75,,,,,12,28.412313,-16.5443611,Vivir En Tenerife,https://www.yaencontre.com/inmobiliarias/vivir-en-tenerife-56354,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-9857-102089065,"9857-102089065",es,santa-cruz-de-tenerife,"Anaga, Santa Cruz de Tenerife, Santa Cruz de Tenerife (provincia)","Piso en Anaga, Santa Cruz de Tenerife","Fantástico piso en María Jiménez
piso de 70 m2 con terraza de 102 m2.

Piso en edificio nuevo de María
Jiménez en Santa Cruz de Tenerife. Se alquila amueblado y con plaza de garaje
en el mismo edificio.

El piso es muy luminoso ya que es
totalmente exterior y ...",850.0,RENT,FLAT,2,2,70,,,,,44,28.4968481,-16.2285334,Oasis inmobiliaria,https://www.yaencontre.com/inmobiliarias/oasis-inmobiliaria-9857,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44715-97553290,"44715-97553290",es,santa-cruz-de-tenerife,"Guancha (La), Santa Cruz de Tenerife (provincia)",Ático en Guancha (La),"LA GUANCHA, ALQUILER, Bonito estudio en zona tranquila, amueblado y equipado con gran terraza.
ideal para una persona
precio 400€ gastos incluidos.",400.0,RENT,FLAT,,1,20,,,,,26,28.3750901,-16.6652772,ELCATESA INMOBILIARIA,https://www.yaencontre.com/inmobiliarias/elcatesa-inmobiliaria-44715,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-65419-101942481,"65419-101942481",es,santa-cruz-de-tenerife,"La Salle - Cuatro Torres, La Salud - La Salle, Santa Cruz de Tenerife, Santa Cruz de Tenerife (provincia)","Piso en La Salle - Cuatro Torres, Santa Cruz de Tenerife","Coqueto piso de dos dormitorios, amueblado, con armarios, salón, cocina equipada, lavadora, en zona centro de santa cruz. No mascota. Disponible a partir del mes de Octubre.",800.0,RENT,FLAT,2,1,60,,,,,10,28.4640852,-16.2567853,Inmobiliaria Tabaiba,https://www.yaencontre.com/inmobiliarias/inmobiliaria-tabaiba-65419,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44959-98828124,"44959-98828124",es,santa-cruz-de-tenerife,"Playa Jardín, Puerto de la Cruz, Santa Cruz de Tenerife (provincia)","Piso en Playa Jardín, Puerto de la Cruz","SE ALQUILA MERAVIGLIOSO ESTUDIO SÚPER REFORMADO! 
Disponible a partir del 1 de Septiembre 2023 
 
El apartamento se encuentra en zona muy bien ubicada. 
Está completamente reformado con material de primera calidad. 
Cocina estilo americano, súper equipada con ...",750.0,RENT,FLAT,1,1,40,,,,,19,28.4140837,-16.5513184,Ihouse inmobiliaria,https://www.yaencontre.com/inmobiliarias/ihouse-inmobiliaria-44959,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-63778-99049934,"63778-99049934",es,santa-cruz-de-tenerife,"Adeje ciudad, Adeje, Santa Cruz de Tenerife (provincia)","Piso en Adeje ciudad, Adeje","El apartamento cuenta con espacios abiertos, luminosos y una decoración acogedora. Además de vistas fascinantes y comodidades modernas. El apartamento tiene la esencia del confort y el estilo costero.   Tiene una habitación amplia, un salón -comedor,   cocina ...",1200.0,RENT,FLAT,1,1,35,,,,,14,28.1209336,-16.7234421,GLOBAL PARADISE,https://www.yaencontre.com/inmobiliarias/global-paradise-63778,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-47375-91554704,"47375-91554704",es,santa-cruz-de-tenerife,"Toscal, Centro - Ifara, Santa Cruz de Tenerife, Santa Cruz de Tenerife (provincia)","Piso en Toscal, Santa Cruz de Tenerife",Piso en centro de Santa cruz a estrenar. Edificio nuevo. Exterior. Muy luminoso. Persianas eléctricas. Posibilidad de garaje en el mismo edificio. Cercano a tranvía.,1200.0,RENT,FLAT,2,1,70,,,,,6,28.4726885,-16.24817,Inmobiliaria obya,https://www.yaencontre.com/inmobiliarias/inmobiliaria-obya-47375,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44888-95818384,"44888-95818384",es,santa-cruz-de-tenerife,"Callao Salvaje - El Puertito - Iboybo, Adeje, Santa Cruz de Tenerife (provincia)","Piso en Callao Salvaje - El Puertito - Iboybo, Adeje","Fantástico piso en Playa Paraíso.

Consta de 2 dormitorios dobles, cocina-salón-comedor, 2 baños, balcón y plaza de garaje.

Cuenta con una fantástica piscina comunitaria.

La vivienda esta situada en un bonito residencial.

Playa Paraíso, es una zona tranquil...",990.0,RENT,FLAT,2,2,70,,,,,12,28.1226389,-16.7691667,TEN SUR,https://www.yaencontre.com/inmobiliarias/ten-sur-44888,true
pisos.com,https://www.pisos.com/comprar/casa-roupar_san_pedro_fiz-31678571066_106700/,"31678571066.106700",es,lugo,"Lugar De Casanova, 8, Roupar (San Pedro Fiz). Municipio de Xermade","Casa en Lugar de Casanova, 8","Segundob real estate comercializa en exclusiva esta vivienda de 5 dormitorios y 2 baños en xermade, lugo.
Dispone de cocina amuebl...",51000.0,venta,pisos,5,2,298,,,,,23,43.4227475,-7.7629551,Segundo B Real Estate,https://www.pisos.com/microsite-segundo_b_real_estate,true
pisos.com,https://www.pisos.com/comprar/casa-roupar_san_pedro_fiz-31678571066_106700/,"31678571066.106700",es,lugo,"Lugar De Casanova, 8, Roupar (San Pedro Fiz). Municipio de Xermade","Casa en Lugar de Casanova, 8","Segundob real estate comercializa en exclusiva esta vivienda de 5 dormitorios y 2 baños en xermade, lugo.
Dispone de cocina amuebl...",51000.0,venta,pisos,5,2,298,,,,,23,43.4227475,-7.7629551,Segundo B Real Estate,https://www.pisos.com/microsite-segundo_b_real_estate,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-46868-101735362,"46868-101735362",es,santa-cruz-de-tenerife,"San Cristóbal de La Laguna - La Vega - San Lázaro, San Cristóbal de La Laguna, Santa Cruz de Tenerife (provincia)","Piso en calle Doctor Zamenhoff en San Cristóbal de La Laguna - La Vega - San Lázaro, San Cristóbal de La Laguna","Piso para compartir 3 habitaciones, 1 doble con baño, para 4 personas; salón amplio y cocina equipada. Cuarto de lavar en azotea común. No se aceptan mascotas. Disponible.",1200.0,RENT,FLAT,3,2,120,,,,,14,28.4839646,-16.3153557,Inmobiliaria Catedral,https://www.yaencontre.com/inmobiliarias/inmobiliariancatedral-46868,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-47375-95743316,"47375-95743316",es,santa-cruz-de-tenerife,"Centro, Centro - Ifara, Santa Cruz de Tenerife, Santa Cruz de Tenerife (provincia)","Piso en Centro, Santa Cruz de Tenerife",Piso todo exterior con bonitas vistas. Amueblado y equipado. Cocina independiente con solana. Armarios empotrados en las 3 habitaciones. Plaza de garaje en el mismo edificio. Rapida conexión con principales vías. Cercsno a parada de guagua y tranvía.,1450.0,RENT,FLAT,3,2,130,,,,,17,28.4660937,-16.2530123,Inmobiliaria obya,https://www.yaencontre.com/inmobiliarias/inmobiliaria-obya-47375,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-46868-102207731,"46868-102207731",es,santa-cruz-de-tenerife,"El Sobradillo - El Llano del Moro, Suroeste, Santa Cruz de Tenerife, Santa Cruz de Tenerife (provincia)","Piso en El Sobradillo - El Llano del Moro, Santa Cruz de Tenerife","piso 2 habitaciones, salón cocina y un baño, con 2 balcones y cuarto de lavar en azotea común. amueblado, luminoso Situado a 2 minutos de Avenida los majuelos y a cinco de la Avenida Venezuela. no se admiten mascotas.",680.0,RENT,FLAT,2,1,65,,,,,15,28.4422286,-16.3151128,Inmobiliaria Catedral,https://www.yaencontre.com/inmobiliarias/inmobiliariancatedral-46868,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44328-102238254,"44328-102238254",es,santa-cruz-de-tenerife,"Guancha (La), Santa Cruz de Tenerife (provincia)",Piso en Guancha (La),"PARA MAS INFORMACIÓN 
GASTOS INCLUIDOS 
Totalmente equipado, amplio y luminoso, bien ubicado cerca de comercios y medios de transporte, no admite mascotas, se solicita solvencia económica.",575.0,RENT,FLAT,3,2,120,,,,,15,28.3762333,-16.6578547,Alk blindado,https://www.yaencontre.com/inmobiliarias/alk-blindado-44328,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44497-102222236,"44497-102222236",es,santa-cruz-de-tenerife,"El Médano, Granadilla de Abona, Santa Cruz de Tenerife (provincia)","Estudio en calle Jose Reyes Martin en El Médano, Granadilla de Abona","Eleve su estilo de vida en este elegante estudio, disponible para alquiler desde finales de agosto de 2023 hasta junio de 2024. Ubicado en el tercer piso con acceso por ascensor, este refugio de 40 m2 cuenta con una cama doble, cocina bien equipada, baño y una...",950.0,RENT,FLAT,,1,45,,,,,8,28.0461201,-16.5351267,CROWN PROPERTY SERVICES,https://www.yaencontre.com/inmobiliarias/crown-property-services-44497,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44328-98425417,"44328-98425417",es,santa-cruz-de-tenerife,"Costa Blanca - Las Galletas, Arona, Santa Cruz de Tenerife (provincia)","Piso en calle Odisea en Costa Blanca - Las Galletas, Arona","ALQUILER DE TEMPORADA DE SEPTIEMBRE A JUNIO.
Se alquila piso con cocina equipada, amplio y luminoso, bien ubicado cerca de comercios y medios de transporte, no admite mascotas, gastos aparte, se solicita solvencia económica.",590.0,RENT,FLAT,1,1,50,,,,,22,28.0066692,-16.641442,Alk blindado,https://www.yaencontre.com/inmobiliarias/alk-blindado-44328,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44445-102252707,"44445-102252707",es,santa-cruz-de-tenerife,"Costa Adeje, Adeje, Santa Cruz de Tenerife (provincia)","Ático en Costa Adeje, Adeje","¿Todavía está buscando dónde pasar el invierno? 

Acogedor apartamento de 2 dormitorios con preciosas vistas al mar en Bellamar. El apartamento está amueblado con buen gusto y tiene una cocina totalmente equipada con lavadero independiente y luminoso salón. Ha...",2750.0,RENT,FLAT,2,1,80,,,,,17,28.0947151,-16.7448398,Second Home Tenerife,https://www.yaencontre.com/inmobiliarias/second-home-tenerife-44445,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-34543-101800344,"34543-101800344",es,santa-cruz-de-tenerife,"Costa Adeje, Adeje, Santa Cruz de Tenerife (provincia)","Piso en avenida De Bruselas en Costa Adeje, Adeje","se alquila apartamento de 3 dormitorios en Terrazas del Duque hasta 01/09/23. Consta de 3 dormitorios, 2 cuartos de baño, trastero, piscina privada en el mismo apartamento. Apartamento ubicado en mejor zona de Costa Adeje, cerca de la playa, tiendas, restauran...",3500.0,RENT,FLAT,3,2,90,,,,,30,28.0940762,-16.7377309,karina properties,https://www.yaencontre.com/inmobiliarias/karina-properties-34543,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-44824-101973515,"44824-101973515",es,santa-cruz-de-tenerife,"Centro, Centro - Ifara, Santa Cruz de Tenerife, Santa Cruz de Tenerife (provincia)","Piso en calle Carmen Monteverde, Centro, Santa Cruz de Tenerife","Piso en el centro de Santa Cruz, cerca de Plaza Weyler, con 2 dormitorios, 1 baño, salón comedor, cocina independiente equipada con electrodomésticos, aire acondicionado en el salón, cuarto lavadero en azotea, plaza de garaje y comunidad incluidos..",1000.0,RENT,FLAT,2,1,60,,,,,10,28.4661738,-16.2534635,Inmobiliaria continental,https://www.yaencontre.com/inmobiliarias/inmobiliaria-continental-44824,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-65200-82707068,"65200-82707068",es,santa-cruz-de-tenerife,"San Isidro, Granadilla de Abona, Santa Cruz de Tenerife (provincia)","Piso en San Isidro, Granadilla de Abona","Alquilamos por temporada piso en San Isidro, zona tranquila en edificio de solo 2 vecinos y piso seminuevo con todo el equipamiento Básico! Habitación, armarios empotrados y otra pequeña habitación como despacho. Baño con plato ducha muy cómodo y cocina amplia...",600.0,RENT,FLAT,1,1,61,,,,,8,28.0845611,-16.5559265,Re/max El Time,https://www.yaencontre.com/inmobiliarias/re-max-el-time-65200,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-65200-99634290,"65200-99634290",es,santa-cruz-de-tenerife,"San Antonio - Las Arenas, Puerto de la Cruz, Santa Cruz de Tenerife (provincia)","Piso en San Antonio - Las Arenas, Puerto de la Cruz","Se alquila fantástico estudio, amueblado, con amplio balcón, ascensor y con piscina comunitaria y zona de solárium amplio, en una zona residencial tranquila del Puerto de La Cruz. Se trata de un estudio coqueto reformado y equipado. Muy cómodo para profesores ...",500.0,RENT,FLAT,1,1,47,,,,,7,28.4087611,-16.5465033,Re/max El Time,https://www.yaencontre.com/inmobiliarias/re-max-el-time-65200,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-67949-101420004,"67949-101420004",es,barcelona,"Canyelles, Barcelona (provincia)",Terreno en Canyelles,"Suelo Urbano Consolidado situado en el municipio de Canyelles, urbanización Vora Sitges en la provincia de Barcelona. Superficie de parcela 794,30 m2. Existe una construcción a medio construir que habría que derribar.
 
 *Impuestos y tributos no incluidos en e...",38225.0,BUY,LAND,,,794,,,,,3,41.2788649,1.7396409,Bruño & Ventura Vilanova,https://www.yaencontre.com/inmobiliarias/bruno-a-ventura-vilanova-67949,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-66185-101486692,"66185-101486692",es,santa-cruz-de-tenerife,"Costa Adeje, Adeje, Santa Cruz de Tenerife (provincia)","Piso en calle Alemania en Costa Adeje, Adeje","Se alquila apartamento costa adeje complejo residencial Caledonia park. Zona cercana comercial, supermercados, playa. Hay 1 dormitorio, salón-cocina- comedor, baño completo, terraza con vistas. Comunidad con piscina comunitaria, ascensor. Precio mensual más ga...",1350.0,RENT,FLAT,1,1,80,,,,,16,28.08237,-16.7282304,TENERIFE OPEN HOME,https://www.yaencontre.com/inmobiliarias/tenerife-open-home-66185,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-45156-102212184,"45156-102212184",es,santa-cruz-de-tenerife,"San Cristóbal de La Laguna - La Vega - San Lázaro, San Cristóbal de La Laguna, Santa Cruz de Tenerife (provincia)","Piso en calle Barcelona en San Cristóbal de La Laguna - La Vega - San Lázaro, San Cristóbal de La Laguna","ALQUILER PISO OBRA NUEVA. Se alquila piso en el centro de La Laguna. Vivienda de obra nueva a estrenar. Cuenta con 2 habitaciones, 2 baños, salón-cocina, pequeño balcón y trastero. Se encuentra ubicada en a pocos metros de la parada de tranvía.",850.0,RENT,FLAT,2,2,70,,,,,24,28.4855393,-16.3154731,Mina Propiedades,https://www.yaencontre.com/inmobiliarias/mina-propiedades-45156,true
yaencontre.com,https://www.yaencontre.com/alquiler/piso/inmueble-45530-98959936,"45530-98959936",es,santa-cruz-de-tenerife,"Güímar, Santa Cruz de Tenerife (provincia)",Ático en Güímar,"Alquiler POR TEMPORADA, vivienda de 3 habitaciones y garaje en primera linea de mar. Disponible a partir del 01 de Septiembre.

Inmobiliaria El Puertito ofrece vivienda en alquiler en El Puertito de Güímar. 

Inmueble completamente amueblado, estupendas calida...",1100.0,RENT,FLAT,3,2,90,,,,,32,28.2980405,-16.3709691,Inmobiliaria El Puertito,https://www.yaencontre.com/inmobiliarias/inmobiliaria-el-puertito-45530,true
